path	name	localized_name	version	package_url	remote_manifest_url
assets/res/raw-assets/7a/7ad5a6f8-d605-4ed3-9f75-21ac4afee16f.manifest	InviteCode	大厅InviteCode	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/InviteCode	http://ifs.yonorummy.in/GameX/InviteCode/project.manifest
assets/res/raw-assets/7c/7c54c32b-ee82-4bde-92b6-7fec0615a6db.manifest	PokerKingdom	PokerKingdom	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/PokerKingdom	http://ifs.yonorummy.in/GameX/PokerKingdom/project.manifest
assets/res/raw-assets/7c/7ce0a00a-1b63-4f44-873b-450d11b83327.manifest	JungleDelight	JungleDelight	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JungleDelight	http://ifs.yonorummy.in/GameX/JungleDelight/project.manifest
assets/res/raw-assets/7d/7d36e207-0678-4229-bb8f-5e0befa27582.manifest	RewardsToday	今日奖励	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/RewardsToday	http://ifs.yonorummy.in/GameX/RewardsToday/project.manifest
assets/res/raw-assets/80/809f9773-b8b0-409f-8f39-be17bc13dc8a.manifest	WildAce	WildAce	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/WildAce	http://ifs.yonorummy.in/GameX/WildAce/project.manifest
assets/res/raw-assets/82/822ed93b-78b0-4574-99a7-1bdb4c62f2ff.manifest	SugarBangBang	SugarBangBang	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SugarBangBang	http://ifs.yonorummy.in/GameX/SugarBangBang/project.manifest
assets/res/raw-assets/83/83380dfc-a208-4667-af97-3382d937838d.manifest	JackpotLink	JackpotLink	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JackpotLink	http://ifs.yonorummy.in/GameX/JackpotLink/project.manifest
assets/res/raw-assets/83/83d327af-d0c1-439f-ae17-f97e63f8e55b.manifest	JurassicWorld	JurassicWorld	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JurassicWorld	http://ifs.yonorummy.in/GameX/JurassicWorld/project.manifest
assets/res/raw-assets/84/84c5570d-56fe-4b22-a544-49157ec94792.manifest	DealWithDeath	DealWithDeath	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/DealWithDeath	http://ifs.yonorummy.in/GameX/DealWithDeath/project.manifest
assets/res/raw-assets/85/85cb3283-df0b-4bb7-8215-a25956c33980.manifest	G_Cleopatra	埃及艳后	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/G_Cleopatra	http://ifs.yonorummy.in/GameX/G_Cleopatra/project.manifest
assets/res/raw-assets/86/86095591-5af7-4184-9527-335f40773578.manifest	Uno	Uno	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Uno	http://ifs.yonorummy.in/GameX/Uno/project.manifest
assets/res/raw-assets/86/8663b78e-e211-4a5b-9a4d-b60ae6af8f7c.manifest	Domino	Domino	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Domino	http://ifs.yonorummy.in/GameX/Domino/project.manifest
assets/res/raw-assets/87/87bc35fd-4cfa-4549-9342-eee034e1531b.manifest	Cappadocia	Cappadocia	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Cappadocia	http://ifs.yonorummy.in/GameX/Cappadocia/project.manifest
assets/res/raw-assets/8a/8a0effe2-ab17-45c2-bca2-eaafd489b633.manifest	CricketX	CricketX	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/CricketX	http://ifs.yonorummy.in/GameX/CricketX/project.manifest
assets/res/raw-assets/8a/8a1a3d4b-24d4-49d9-b4ef-451703941f76.manifest	JetX	JetX	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JetX	http://ifs.yonorummy.in/GameX/JetX/project.manifest
assets/res/raw-assets/8a/8ac81666-33af-40c0-a4c3-99a0c2eccc74.manifest	JackPotParty	JackPotParty	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JackPotParty	http://ifs.yonorummy.in/GameX/JackPotParty/project.manifest
assets/res/raw-assets/8a/8adb20da-2ccf-401c-a289-34b1b0e633d4.manifest	Coins	Coins	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Coins	http://ifs.yonorummy.in/GameX/Coins/project.manifest
assets/res/raw-assets/8b/8bd89559-6a3d-4213-9983-e76d00644521.manifest	FireToad	FireToad	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/FireToad	http://ifs.yonorummy.in/GameX/FireToad/project.manifest
assets/res/raw-assets/8c/8c31d8bb-449a-49f5-8bd4-88961d118cde.manifest	JackpotJoker	JackpotJoker	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JackpotJoker	http://ifs.yonorummy.in/GameX/JackpotJoker/project.manifest
assets/res/raw-assets/8c/8c7ae5ed-ac6e-4cad-951f-d4708e60fca6.manifest	Hilo	Hilo	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Hilo	http://ifs.yonorummy.in/GameX/Hilo/project.manifest
assets/res/raw-assets/8c/8cec98a3-d1b2-4a09-ac11-4fe2e703f8f7.manifest	Champions	Champions	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Champions	http://ifs.yonorummy.in/GameX/Champions/project.manifest
assets/res/raw-assets/8d/8d7393a7-6b57-48da-a28d-0bb9cf34477e.manifest	Rank	大厅排行榜	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Rank	http://ifs.yonorummy.in/GameX/Rank/project.manifest
assets/res/raw-assets/8e/8e135bca-c3ca-4e12-b9b3-8512c70b3f24.manifest	Stormborn	Stormborn	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Stormborn	http://ifs.yonorummy.in/GameX/Stormborn/project.manifest
assets/res/raw-assets/8e/8e21633b-dffa-4bdf-a72d-7a8df83f95fa.manifest	CrashX	CrashX	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/CrashX	http://ifs.yonorummy.in/GameX/CrashX/project.manifest
assets/res/raw-assets/8f/8f1adfac-a41e-4b1b-989f-402610f23d5b.manifest	LuckyJaguar	LuckyJaguar	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/LuckyJaguar	http://ifs.yonorummy.in/GameX/LuckyJaguar/project.manifest
assets/res/raw-assets/8f/8f7816a8-5b97-4e45-97fa-5de0419c9ed6.manifest	GatesOfOlympus	GatesOfOlympus	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GatesOfOlympus	http://ifs.yonorummy.in/GameX/GatesOfOlympus/project.manifest
assets/res/raw-assets/8f/8fdda90e-9515-4ee8-9302-d59cf50833f2.manifest	Archer3	Archer3	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Archer3	http://ifs.yonorummy.in/GameX/Archer3/project.manifest
assets/res/raw-assets/8f/8ffdc729-6c03-479a-a1bf-baeb7d618bcf.manifest	Main	主包	1.6.8.7	http://ifs.yonorummy.in/GameX/1.6.8.7/Main	http://ifs.yonorummy.in/GameX/Main/project.manifest
assets/res/raw-assets/90/90e5bb5c-f6b2-494f-9bb3-82f05685ddf1.manifest	KenoLive	KenoLive	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/KenoLive	http://ifs.yonorummy.in/GameX/KenoLive/project.manifest
assets/res/raw-assets/92/9238f021-59c1-4b7b-a3ac-3be0c776fbb0.manifest	Vip	大厅VIP	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Vip	http://ifs.yonorummy.in/GameX/Vip/project.manifest
assets/res/raw-assets/92/929ddff0-fe22-4e5f-9284-a8cd3b3b8782.manifest	DarkHunting	DarkHunting	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/DarkHunting	http://ifs.yonorummy.in/GameX/DarkHunting/project.manifest
assets/res/raw-assets/93/931406ea-9df4-406f-a5d3-953ae1234089.manifest	DragonSlaye	DragonSlaye	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/DragonSlaye	http://ifs.yonorummy.in/GameX/DragonSlaye/project.manifest
assets/res/raw-assets/93/932f7649-59df-417a-9e78-e1b6998aa491.manifest	Plinko	Plinko	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Plinko	http://ifs.yonorummy.in/GameX/Plinko/project.manifest
assets/res/raw-assets/93/93758ba6-04e0-4b08-abb2-f72a0319aa50.manifest	Maya777	Maya777	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Maya777	http://ifs.yonorummy.in/GameX/Maya777/project.manifest
assets/res/raw-assets/96/96b24541-d844-41dc-8e72-45a69adcbf06.manifest	Forever777	Forever777	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Forever777	http://ifs.yonorummy.in/GameX/Forever777/project.manifest
assets/res/raw-assets/97/971223db-a03d-4b2e-84b6-9dae9cc28a91.manifest	Symbiote	Symbiote	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Symbiote	http://ifs.yonorummy.in/GameX/Symbiote/project.manifest
assets/res/raw-assets/97/975591d2-878f-4c37-9d9c-61f6dcaad6ef.manifest	Roulette36	Roulette36	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Roulette36	http://ifs.yonorummy.in/GameX/Roulette36/project.manifest
assets/res/raw-assets/99/99d32e12-d611-45c5-b46b-90c424234d30.manifest	lhdz	lhdz	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/lhdz	http://ifs.yonorummy.in/GameX/lhdz/project.manifest
assets/res/raw-assets/9a/9a22b2f2-f6a4-4152-a08d-1e172e8dc4df.manifest	UltraAce	UltraAce	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/UltraAce	http://ifs.yonorummy.in/GameX/UltraAce/project.manifest
assets/res/raw-assets/9a/9a8eb2c2-1d99-460a-bc93-b12c70a9baf6.manifest	MyGirls	MyGirls	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/MyGirls	http://ifs.yonorummy.in/GameX/MyGirls/project.manifest
assets/res/raw-assets/9b/9b380ced-6ecc-42dc-907f-e1e82693be40.manifest	PokerBase	PokerBase	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/PokerBase	http://ifs.yonorummy.in/GameX/PokerBase/project.manifest
assets/res/raw-assets/9c/9c61bdf6-013f-4c96-841d-b487ecb0882b.manifest	InviteBonus	大厅invite bonus	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/InviteBonus	http://ifs.yonorummy.in/GameX/InviteBonus/project.manifest
assets/res/raw-assets/9d/9d7023ff-6130-4712-bd31-beff7cfa0a78.manifest	GaroGem3	GaroGem3	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GaroGem3	http://ifs.yonorummy.in/GameX/GaroGem3/project.manifest
assets/res/raw-assets/9f/9f6b9128-6e8b-46f5-929e-1b79101bc844.manifest	Fishman	Fishman	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Fishman	http://ifs.yonorummy.in/GameX/Fishman/project.manifest
assets/res/raw-assets/a1/a12240e6-446b-49c9-b58e-a2f280b084ae.manifest	QuickChange	快速切换	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/QuickChange	http://ifs.yonorummy.in/GameX/QuickChange/project.manifest
assets/res/raw-assets/a1/a18a65e3-8522-4c71-907a-44d7abe0cf2c.manifest	Interest	大厅Interest	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Interest	http://ifs.yonorummy.in/GameX/Interest/project.manifest
assets/res/raw-assets/a2/a25f2592-77db-4efd-8f8b-5668ac4f94fe.manifest	Baccarat	Baccarat	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Baccarat	http://ifs.yonorummy.in/GameX/Baccarat/project.manifest
assets/res/raw-assets/a3/a32ca070-9835-453c-a040-d55d49659203.manifest	SlotIcon	slot入口	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SlotIcon	http://ifs.yonorummy.in/GameX/SlotIcon/project.manifest
assets/res/raw-assets/a3/a3a04cf1-e82b-47a3-aa4e-0192686d416d.manifest	SafariMystery	SafariMystery	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SafariMystery	http://ifs.yonorummy.in/GameX/SafariMystery/project.manifest
assets/res/raw-assets/a4/a4e22a9b-5f64-4385-a4b1-ad4d7c01c560.manifest	FireyFortune	FireyFortune	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/FireyFortune	http://ifs.yonorummy.in/GameX/FireyFortune/project.manifest
assets/res/raw-assets/a7/a72cd3f4-cf62-4c71-a474-eff5f16185b7.manifest	WinginitRock	WinginitRock	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/WinginitRock	http://ifs.yonorummy.in/GameX/WinginitRock/project.manifest
assets/res/raw-assets/a7/a7334bc8-69f6-42f9-bbf9-7cacb720d31e.manifest	ElfArcher	ElfArcher	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/ElfArcher	http://ifs.yonorummy.in/GameX/ElfArcher/project.manifest
assets/res/raw-assets/a8/a88b5780-04b4-47e7-ab4c-0e8236682439.manifest	BurningBaseballs	BurningBaseballs	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BurningBaseballs	http://ifs.yonorummy.in/GameX/BurningBaseballs/project.manifest
assets/res/raw-assets/a9/a90fb572-44b0-4bf9-b82a-783a6404451f.manifest	Luckydraw	大厅Luckydraw	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Luckydraw	http://ifs.yonorummy.in/GameX/Luckydraw/project.manifest
assets/res/raw-assets/a9/a93a4b6f-f0f6-4c27-805e-fdf726669e6c.manifest	RisingMedusa	RisingMedusa	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/RisingMedusa	http://ifs.yonorummy.in/GameX/RisingMedusa/project.manifest
assets/res/raw-assets/aa/aaa4f37b-49ac-4725-b535-4c9c724ebfd6.manifest	Main	主包	1.6.8.7	http://ifs.yonorummy.in/GameX/1.6.8.7/Main	http://ifs.yonorummy.in/GameX/Main/project.manifest
assets/res/raw-assets/aa/aad24d50-524f-41c9-8c83-82bad5f77472.manifest	RoarOfFlames	RoarOfFlames	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/RoarOfFlames	http://ifs.yonorummy.in/GameX/RoarOfFlames/project.manifest
assets/res/raw-assets/ab/abce688d-54ed-4545-bc4b-6a82167ffe21.manifest	SevenSForever	SevenSForever	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SevenSForever	http://ifs.yonorummy.in/GameX/SevenSForever/project.manifest
assets/res/raw-assets/ac/ac56970c-6c73-4be6-b32a-36be63c1b559.manifest	SparkOfGenius	SparkOfGenius	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SparkOfGenius	http://ifs.yonorummy.in/GameX/SparkOfGenius/project.manifest
assets/res/raw-assets/ac/acec176b-2fc3-45df-a888-8c189beaf082.manifest	GemStonesGold	GemStonesGold	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GemStonesGold	http://ifs.yonorummy.in/GameX/GemStonesGold/project.manifest
assets/res/raw-assets/ad/ada4fdb8-689e-4a03-af5c-67e0b1da944e.manifest	MahjongWays	MahjongWays	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/MahjongWays	http://ifs.yonorummy.in/GameX/MahjongWays/project.manifest
assets/res/raw-assets/ad/ade9e6f2-fc31-4eec-955c-6319b7005318.manifest	GaroGem	GaroGem	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GaroGem	http://ifs.yonorummy.in/GameX/GaroGem/project.manifest
assets/res/raw-assets/ae/ae4f5108-bce3-4de0-a117-f11f523a0fbb.manifest	Rummy	Rummy	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Rummy	http://ifs.yonorummy.in/GameX/Rummy/project.manifest
assets/res/raw-assets/ae/aeef4b55-9036-4366-9b74-b1682157f73c.manifest	AladingWheel	AladingWheel	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/AladingWheel	http://ifs.yonorummy.in/GameX/AladingWheel/project.manifest
assets/res/raw-assets/b4/b4873f64-3294-483f-9fa4-aaa58e62a55d.manifest	UonoScratch	UonoScratch	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/UonoScratch	http://ifs.yonorummy.in/GameX/UonoScratch/project.manifest
assets/res/raw-assets/b4/b48de42b-282d-471a-9964-4da542c8ff10.manifest	YakuzaHonor	YakuzaHonor	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/YakuzaHonor	http://ifs.yonorummy.in/GameX/YakuzaHonor/project.manifest
assets/res/raw-assets/b5/b5cd9cae-dce4-427f-95bb-6cf032b22732.manifest	CasinoNight	CasinoNight	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/CasinoNight	http://ifs.yonorummy.in/GameX/CasinoNight/project.manifest
assets/res/raw-assets/b6/b66e6a44-f9fa-41cb-b0c9-09b036516965.manifest	PowerOfTheKraken3	PowerOfTheKraken3	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/PowerOfTheKraken3	http://ifs.yonorummy.in/GameX/PowerOfTheKraken3/project.manifest
assets/res/raw-assets/b6/b6d33a47-c4f8-4b6b-acd4-2c18a741aa8d.manifest	Keno	Keno	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Keno	http://ifs.yonorummy.in/GameX/Keno/project.manifest
assets/res/raw-assets/b9/b951a1ed-f34d-403a-91f0-7b166da12a68.manifest	FishCommon	捕鱼公共资源	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/FishCommon	http://ifs.yonorummy.in/GameX/FishCommon/project.manifest
assets/res/raw-assets/b9/b9565bb1-10dc-4c89-ad7c-adaf1241900b.manifest	ChickenRoad3	ChickenRoad3	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/ChickenRoad3	http://ifs.yonorummy.in/GameX/ChickenRoad3/project.manifest
assets/res/raw-assets/bb/bb94b1f2-81fa-41af-9a12-e282341c252a.manifest	TeenPatti	TeenPatti	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/TeenPatti	http://ifs.yonorummy.in/GameX/TeenPatti/project.manifest
assets/res/raw-assets/bd/bd016f27-7ffa-4f56-b1ac-942626760b26.manifest	WuKong	WuKong	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/WuKong	http://ifs.yonorummy.in/GameX/WuKong/project.manifest
assets/res/raw-assets/bd/bd9c620a-b5c8-4101-8e40-905ed55a7409.manifest	Mine2	Mine2	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Mine2	http://ifs.yonorummy.in/GameX/Mine2/project.manifest
assets/res/raw-assets/be/be70571a-8bba-449f-8fdc-60b30cfced5e.manifest	MonkeyFortune	MonkeyFortune	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/MonkeyFortune	http://ifs.yonorummy.in/GameX/MonkeyFortune/project.manifest
assets/res/raw-assets/bf/bf33b481-3440-42a8-97f6-db195660135b.manifest	Fruits	Fruits	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Fruits	http://ifs.yonorummy.in/GameX/Fruits/project.manifest
assets/res/raw-assets/c0/c0345a96-84df-4ac8-b0ba-802581a0025b.manifest	BattleGroundRoyale	BattleGroundRoyale	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BattleGroundRoyale	http://ifs.yonorummy.in/GameX/BattleGroundRoyale/project.manifest
assets/res/raw-assets/c1/c134e293-8daa-4afe-9753-c79dc3f71e3a.manifest	EmojiRiches	EmojiRiches	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/EmojiRiches	http://ifs.yonorummy.in/GameX/EmojiRiches/project.manifest
assets/res/raw-assets/c1/c17c1d5c-c23d-4ae9-9741-8699b4596f49.manifest	MahjongWins3	MahjongWins3	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/MahjongWins3	http://ifs.yonorummy.in/GameX/MahjongWins3/project.manifest
assets/res/raw-assets/c2/c221ff76-7296-4948-b076-e49cc6f8dea7.manifest	BonusTransfer	大厅BonusTransfer	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BonusTransfer	http://ifs.yonorummy.in/GameX/BonusTransfer/project.manifest
assets/res/raw-assets/c2/c234305b-d9aa-46c7-b942-edd2b6c9ba59.manifest	WingoLottery	WingoLottery	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/WingoLottery	http://ifs.yonorummy.in/GameX/WingoLottery/project.manifest
assets/res/raw-assets/c3/c31a53ba-ccd0-480a-b891-caed8d78762d.manifest	BlackJack21	BlackJack21	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/BlackJack21	http://ifs.yonorummy.in/GameX/BlackJack21/project.manifest
assets/res/raw-assets/c3/c34b3036-795d-4ad0-ae1a-75c93229c1d1.manifest	Mega_Fishing	Mega_Fishing	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Mega_Fishing	http://ifs.yonorummy.in/GameX/Mega_Fishing/project.manifest
assets/res/raw-assets/c4/c41c531c-bdd7-4f9d-9140-20e0ade2459c.manifest	JackpotFish	JackpotFish	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/JackpotFish	http://ifs.yonorummy.in/GameX/JackpotFish/project.manifest
assets/res/raw-assets/c4/c44a9508-f4cb-4fe5-aa30-bed997aeb711.manifest	HorseRace	HorseRace	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/HorseRace	http://ifs.yonorummy.in/GameX/HorseRace/project.manifest
assets/res/raw-assets/c5/c56a5c2c-d6f2-41a9-8bd6-20a59f67308e.manifest	StarlightPrincess	StarlightPrincess	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/StarlightPrincess	http://ifs.yonorummy.in/GameX/StarlightPrincess/project.manifest
assets/res/raw-assets/c6/c67626ed-6295-499e-a6c0-a1b0e9e8a0e5.manifest	Xerxes	薛西斯	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Xerxes	http://ifs.yonorummy.in/GameX/Xerxes/project.manifest
assets/res/raw-assets/cb/cb17241a-31bc-4487-b919-c8591d0d907a.manifest	GoldBlitz	GoldBlitz	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GoldBlitz	http://ifs.yonorummy.in/GameX/GoldBlitz/project.manifest
assets/res/raw-assets/cb/cb231d43-0f96-4a18-8c47-e255db8843a7.manifest	SevenTriple	SevenTriple	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/SevenTriple	http://ifs.yonorummy.in/GameX/SevenTriple/project.manifest
assets/res/raw-assets/cb/cb8ba1ab-df2a-43e4-88cb-1b76a2e34c0f.manifest	PenaltyShootout	PenaltyShootout	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/PenaltyShootout	http://ifs.yonorummy.in/GameX/PenaltyShootout/project.manifest
assets/res/raw-assets/cb/cba1a2a5-1c83-4dd6-b938-e5ab6a6cc087.manifest	LuckyTiger	LuckyTiger	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/LuckyTiger	http://ifs.yonorummy.in/GameX/LuckyTiger/project.manifest
assets/res/raw-assets/cc/cc0b5a76-3dd2-4965-a796-baae198b3239.manifest	Olympus	Olympus	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Olympus	http://ifs.yonorummy.in/GameX/Olympus/project.manifest
assets/res/raw-assets/cd/cd179bcb-31c5-493c-aaea-22ab13607876.manifest	ThorGodOfLightning	ThorGodOfLightning	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/ThorGodOfLightning	http://ifs.yonorummy.in/GameX/ThorGodOfLightning/project.manifest
assets/res/raw-assets/ce/ce851282-9d98-415b-a5df-607bd4e97a9c.manifest	Delphi	Delphi	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Delphi	http://ifs.yonorummy.in/GameX/Delphi/project.manifest
assets/res/raw-assets/ce/ce8e57a3-0c38-4fe8-b9f5-d6db2d986477.manifest	Mythic_Deep	Mythic_Deep	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Mythic_Deep	http://ifs.yonorummy.in/GameX/Mythic_Deep/project.manifest
assets/res/raw-assets/cf/cfe3c9fd-92ca-443b-9312-b277ae276f54.manifest	Lumberjack	Lumberjack	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Lumberjack	http://ifs.yonorummy.in/GameX/Lumberjack/project.manifest
assets/res/raw-assets/d0/d0113187-6f35-461d-a2e6-fad9932a4239.manifest	CrazyHunter	CrazyHunter	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/CrazyHunter	http://ifs.yonorummy.in/GameX/CrazyHunter/project.manifest
assets/res/raw-assets/d0/d0f8ed4c-b274-463a-8322-4f88871cf1cc.manifest	GaroGem2	GaroGem2	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/GaroGem2	http://ifs.yonorummy.in/GameX/GaroGem2/project.manifest
assets/res/raw-assets/d1/d1cf7c6e-75f7-4c37-a084-45f7e6337a15.manifest	UltraAceDeluxe	UltraAceDeluxe	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/UltraAceDeluxe	http://ifs.yonorummy.in/GameX/UltraAceDeluxe/project.manifest
assets/res/raw-assets/d1/d1fd1073-a32e-435d-a6f1-7cd1c628a610.manifest	AndarBahar	AndarBahar	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/AndarBahar	http://ifs.yonorummy.in/GameX/AndarBahar/project.manifest
assets/res/raw-assets/d2/d26c3009-f50b-4db6-8f07-7294c104363b.manifest	TutanKhaBoom	TutanKhaBoom	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/TutanKhaBoom	http://ifs.yonorummy.in/GameX/TutanKhaBoom/project.manifest
assets/res/raw-assets/d2/d2ddaf46-0eb2-4225-99db-675190840717.manifest	FreakShow	FreakShow	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/FreakShow	http://ifs.yonorummy.in/GameX/FreakShow/project.manifest
assets/res/raw-assets/da/da2030d2-fa24-4313-be72-a2a369de7585.manifest	CandyRush1	CandyRush1	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/CandyRush1	http://ifs.yonorummy.in/GameX/CandyRush1/project.manifest
assets/res/raw-assets/da/da50a3b4-0783-4c5e-8a2c-8db3495a15ef.manifest	ThePrideLands	ThePrideLands	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/ThePrideLands	http://ifs.yonorummy.in/GameX/ThePrideLands/project.manifest
assets/res/raw-assets/da/daf4cfa4-bcb9-44b2-bddd-94414bc2fa97.manifest	Carsh	Carsh	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Carsh	http://ifs.yonorummy.in/GameX/Carsh/project.manifest
assets/res/raw-assets/db/db5dd133-2c65-4038-9526-80b184d71315.manifest	ThreeCrazyPiggies	ThreeCrazyPiggies	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/ThreeCrazyPiggies	http://ifs.yonorummy.in/GameX/ThreeCrazyPiggies/project.manifest
assets/res/raw-assets/dc/dc88a649-004e-40e7-8417-7660ab6f9b3b.manifest	TheGhostRaider	TheGhostRaider	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/TheGhostRaider	http://ifs.yonorummy.in/GameX/TheGhostRaider/project.manifest
assets/res/raw-assets/dc/dcb52222-124b-4eb2-9ee8-a07283054923.manifest	Archer2	Archer2	0.0.1	http://ifs.yonorummy.in/GameX/1.6.8.7/Archer2	http://ifs.yonorummy.in/GameX/Archer2/project.manifest
